,id,name,brand,base_name,screen_size,pixels_x,pixels_y,screen_surface,touchscreen,cpu,cpu_details,detachable_keyboard,discrete_gpu,gpu,os,os_details,ram,ssd,storage,weight,min_price,max_price,cpu_brand,cpu_type_name,gpu_brand,gpu_type,os_details_2,cpu_details_2,cpu_GHZ,cpu_benchmark,gpu_benchmark,cpu_core,threading,pc_name
39,29846,"NEW MICROSOFT SURFACE PRO 7 Â€“ 12.3"" TOUCH-SCREEN - 10TH GEN INTEL CORE I7 - 16GB MEMORY - 256GB SOLID STATE DRIVE (LATEST MODEL) Â€“ MATTE BLACK",MICROSOFT,MICROSOFT SURFACE PRO 7,12.3,2736,1824,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-1065G7 1.3 GHZ (10TH GEN ICE LAKE QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL IRIS PLUS,WINDOWS,WINDOWS 10 HOME,16,256,256,1.74,1250.36,1259.0,INTEL,CORE I7,INTEL,IRIS PLUS,10 HOME,1065G7,1.3,8923.0,1888.0,QUAD-CORE,1.0,MICROSOFT SURFACE PRO
40,6775,"DELL INSPIRON 15 7000 SERIES I7537T-1122SLV 15-INCH TOUCHSCREEN LAPTOP (INTEL CORE I5 PROCESSOR, 6GB RAM)",DELL,DELL INSPIRON 15 I7537T-1122SLV,15.6,1366,768,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-4210U 1.7 GHZ (4TH GEN HASWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD,WINDOWS,WINDOWS 8.1,6,0,1000,5.7,669.0,669.0,INTEL,CORE I5,INTEL,HD,8.1,4210U,1.7,2343.0,10.0,DUAL-CORE,1.0,DELL INSPIRON
41,13771,"ACER ASPIRE E 15 E5-575G-57D4 15.6-INCHES FULL HD NOTEBOOK (7TH GEN INTEL CORE I5-7200U, GEFORCE 940MX, 8GB DDR4 SDRAM, 256GB SSD, WINDOWS 10 HOME), OBSIDIAN BLACK",ACER,ACER ASPIRE E 15 E5-575G-57D4,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-7200U 2.5 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE 940MX,WINDOWS,WINDOWS 10,8,256,256,5.27,999.0,999.0,INTEL,CORE I5,NVIDIA,GEFORCE 940MX,10,7200U,2.5,3522.0,1603.0,DUAL-CORE,1.0,ACER ASPIRE E
42,20962,"2018 LENOVO YOGA 720 FLAGSHIP SLIM LAPTOP, SILVER, 2.9 LBS, 8TH GENERATION INTEL I7-8550U PROCESSOR, 16GB MEMORY, 512GB SOLID STATE DISK, 13.3"" FULL-HD MULTITOUCH SCREEN, BACK-LIT KEYBOARD",LENOVO,LENOVO YOGA 720,13.3,1920,1080,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,16,512,512,2.9,995.49,999.0,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,LENOVO YOGA
43,30513,"PROSTAR NH58RDQ 15.6 INCHES FHD IPS 144HZ 5MS, INTEL I7-9750H, RTX 2060, 32GB 2666MHZ DDR4, 500GB NVME SSD, 1TB SSHD, WINDOWS 10 HOME, SLIM BEZEL GAMING LAPTOP, 1-YEAR WARRANTY",OTHER,PROSTAR NH58RDQ,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2060,WINDOWS,WINDOWS 10 HOME,32,500,1500,5.0,1399.0,1449.0,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2060,10 HOME,9750H,2.6,11636.0,15156.0,HEXA-CORE,1.0,PROSTAR
44,4062,DELL INSPIRON 15.6-INCH TOUCHSCREEN LAPTOP (I15RVT-3809BLK),DELL,DELL INSPIRON 15.6-INCH,15.6,1366,768,GLOSSY,1,INTEL CORE I3,INTEL PENTIUM 2127U 1.9 GHZ (IVY BRIDGE DUAL-CORE),0.0,0,INTEL HD (UMA),WINDOWS,WINDOWS 8,4,0,500,6.0,417.57,417.57,INTEL,CORE I3,INTEL,HD (UMA),8,2127U,1.9,1115.0,,DUAL-CORE,0.0,DELL INSPIRON
45,22746,"MSI GP73 LEOPARD-209 17.3"" THIN AND LIGHT GAMING LAPTOP GTX 1070 8G I7-8750H (6 CORES) 16GB 256GB SSD + 1TB WINDOWS 10, VR READY, WINDOWS 10 64 BIT",MSI,MSI GP73 LEOPARD,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1070,WINDOWS,WINDOWS 10 HOME,16,256,1256,5.95,1649.0,1649.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1070,10 HOME,8750H,2.2,10418.0,13557.0,HEXA-CORE,1.0,MSI
46,30519,"NEW ! DELL INSPIRON I3583 15.6"" HD TOUCH-SCREEN LAPTOP - INTEL I5-8265U - 8GB DDR4-256GB SSD - WINDOWS 10 - WIRELESS-AC - BLUETOOTH, SD CARD READER, HDMI & USB 3.1 -WAVES MAXXAUDIO PRO- BLACK",DELL,DELL INSPIRON 3583,15.6,1366,768,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-8265U 1.6 GHZ (8TH GEN WHISKEY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,256,256,4.41,431.05,445.0,INTEL,CORE I5,INTEL,UHD 620,10 HOME,8265U,1.6,6068.0,888.0,QUAD-CORE,1.0,DELL INSPIRON
47,6786,DELL I3542-6003BK TOUCH SCREEN 15.6 INTEL CORE I3 4GB 500GB HD WIN 8.1 HDMI,DELL,DELL INSPIRON 15 I3542-6003BK,15.6,1366,768,GLOSSY,1,INTEL CORE I3,INTEL CORE I3-4030U 1.9 GHZ (4TH GEN HASWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD,WINDOWS,WINDOWS 8.1,4,0,500,5.3,498.88,498.88,INTEL,CORE I3,INTEL,HD,8.1,4030U,1.9,1863.0,10.0,DUAL-CORE,1.0,DELL INSPIRON
48,21893,"ACER CHROMEBOOK CB3-131-C3SZ 11.6-INCH LAPTOP (INTEL CELERON N2840 DUAL-CORE PROCESSOR,2 GB RAM,16 GB SOLID STATE DRIVE,CHROME), WHITE(RENEWED)",ACER,ACER CHROMEBOOK 11 CB3-131-C3SZ,11.6,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N2840 2.16 GHZ (BAY TRAIL DUAL-CORE),0.0,0,INTEL HD,CHROME OS,CHROME OS,2,16,16,2.43,134.99,139.99,INTEL,CELERON,INTEL,HD,CHROME OS,N2840,2.16,618.0,10.0,DUAL-CORE,0.0,ACER CHROMEBOOK
49,12294,"BUILT LENOVO YOGA 710 HIGH PERFORMANCE 14"" FULL HD 1920X1080 2-IN-1 TOUCHSCREEN LAPTOP PC INTEL I5-7200U PROCESSOR 8GB DDR4 RAM 256GB SSD 802.11AC WIFI HDMI BLUETOOTH WEBCAM-SILVER",LENOVO,LENOVO YOGA 710,14.0,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-7200U 2.5 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10,8,256,256,3.42,824.99,824.99,INTEL,CORE I5,INTEL,HD 620,10,7200U,2.5,3522.0,888.0,DUAL-CORE,1.0,LENOVO YOGA
50,21213,"DELL INSPIRON LAPTOP - 15.6"" FHD IPS TOUCH, INTEL CORE I7 8TH GEN, 8GB RAM, 1TB HYBRID HARD DRIVE, NVIDIA GEFORCE 940MX GPU, PLATINUM SILVER - I7570-7817SLV-PUS",DELL,DELL INSPIRON 7570,15.6,1920,1080,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE 940MX,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.41,899.99,899.99,INTEL,CORE I7,NVIDIA,GEFORCE 940MX,10 HOME,8550U,1.8,6134.0,1603.0,QUAD-CORE,1.0,DELL INSPIRON
51,17748,"ASUS FX502VM-AH51 GAMING LAPTOP (WINDOWS 10, INTEL CORE I5-6300HQ, 15.6"" LCD SCREEN, STORAGE: 1024 GB, RAM: 16 GB) BLACK",ASUS,ASUS FX502VM,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-6300HQ 2.3 GHZ (6TH GEN SKYLAKE QUAD-CORE),0.0,1,NVIDIA GEFORCE GTX 1060,WINDOWS,WINDOWS 10,16,0,1000,4.9,799.9,799.9,INTEL,CORE I5,NVIDIA,GEFORCE GTX 1060,10,6300HQ,2.3,4398.0,10210.0,QUAD-CORE,0.0,ASUS
52,28485,"DELL XPS 9370 LAPTOP, 13.3"" UHD (3840 X 2160) INFINITYEDGE TOUCH DISPLAY, 8TH GEN INTEL CORE I7-8550U, 8GB RAM, 256 GB SSD, FINGERPRINT READER, WINDOWS 10, ROSE GOLD",DELL,DELL XPS 9370,13.3,3840,2160,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,256,256,2.68,1072.0,1079.99,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,DELL XPS
53,31192,"2020 DELL LATITUDE 5500 15.6"" FHD BUSINESS LAPTOP COMPUTER, INTEL QUAD-CORE I7-8665U UP TO 4.8GHZ, 16GB DDR4, 512GB SSD, WINDOWS 10 PROFESSIONAL + EST EXTERNAL DVD+ ACCESSORIES",DELL,DELL LATITUDE 5500,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8665U 1.9 GHZ (8TH GEN WHISKEY LAKE QUAD-CORE WITH HYPER-THREADING,0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 PRO,16,512,512,4.03,1199.0,1199.0,INTEL,CORE I7,INTEL,UHD 620,10 PRO,8665U,1.9,6807.0,888.0,QUAD-CORE,1.0,DELL LATITUDE
54,23424,"RAZER BLADE 15: WORLD'S SMALLEST 15.6"" GAMING LAPTOP - 144HZ FULL HD THIN BEZEL - 8TH GEN INTEL CORE I7-8750H 6 CORE - NVIDIA GEFORCE GTX 1070 MAX-Q - 16GB RAM - 256GB SSD - WINDOWS 10 - CNC ALUMINUM",RAZER,RAZER BLADE 15,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1070,WINDOWS,WINDOWS 10 HOME,16,256,256,4.63,2999.11,2999.11,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1070,10 HOME,8750H,2.2,10418.0,13557.0,HEXA-CORE,1.0,RAZER BLADE
55,7495,"ACER ASPIRE E5-573G 15.6-INCH LAPTOP (INTEL CORE I5-5200U, 8 GB RAM, 1 TB HARD DRIVE, WINDOWS 10 HOME), BLACK",ACER,ACER ASPIRE E 15 E5-573G,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-5200U 2.20 GHZ (5TH GEN BROADWELL DUAL-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE 940M,WINDOWS,WINDOWS 10,8,0,1000,5.29,789.0,789.0,INTEL,CORE I5,NVIDIA,GEFORCE 940M,10,5200U,2.20,2546.0,1048.0,DUAL-CORE,1.0,ACER ASPIRE E
56,23115,"ALIENWARE AW15R3-7376SLV-PUS 15.6"" GAMING LAPTOP (7TH GENERATION INTEL CORE I7, 16GB RAM, 128SSD + 1 TB HDD, SILVER) VR READY WITH NVIDIA GTX 1070",ALIENWARE,ALIENWARE 15 R3,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-7700HQ 2.8 GHZ (7TH GEN KABY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1070,WINDOWS,WINDOWS 10 HOME,16,128,1128,7.69,1491.79,1496.79,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1070,10 HOME,7700HQ,2.8,7069.0,13557.0,QUAD-CORE,1.0,ALIENWARE
57,24019,"LENOVO IDEAPAD 330-15IGM 15.6"" HD ANTI-GLARE LAPTOP, INTEL QUAD-CORE CELERON N4100 4GB RAM 500GB HDD DVDRW 802.11AC HDMI BLUETOOTH WEBCAM",LENOVO,LENOVO IDEAPAD 330,15.6,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N4100 1.1 GHZ (GEMINI LAKE QUAD-CORE),0.0,0,INTEL UHD 600,WINDOWS,WINDOWS 10 HOME,4,0,500,4.85,255.0,255.0,INTEL,CELERON,INTEL,UHD 600,10 HOME,N4100,1.1,2645.0,345.0,QUAD-CORE,0.0,LENOVO IDEAPAD
58,13772,"HIGH PERFORMANCE HP 15.6"" LAPTOP PC AMD A6-7310 QUAD-CORE PROCESSOR 4GB RAM 500GB HDD AMD RADEON R4 GRAPHICS DVD-RW HDMI WIFI HDMI WEBCAM DTS AUDIO WINDOWS 10-BLACK",HP,HP 15-BA009DX,15.6,1366,768,GLOSSY,0,AMD A6,AMD A6-7310 2.0 GHZ (PUMA+ QUAD-CORE),0.0,0,AMD RADEON R4,WINDOWS,WINDOWS 10,4,0,500,4.74,465.0,465.0,AMD,A6,AMD,RADEON R4,10,7310,2.0,2076.0,346.0,QUAD-CORE,0.0,HP
59,12769,"ASUS C302CA-DHM4 CHROMEBOOK FLIP 12.5-INCH TOUCHSCREEN CONVERTIBLE CHROMEBOOK, INTEL CORE M3, 4GB RAM, 64GB FLASH STORAGE, ALL-METAL BODY, USB TYPE C, CORNING GORILLA GLASS, CHROME OS",ASUS,ASUS C302CA-DHM4,12.5,1920,1080,GLOSSY,1,INTEL CORE M3,INTEL CORE M3-6Y30 0.9 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 515,CHROME OS,CHROME OS,4,64,64,2.65,509.97,599.9,INTEL,CORE M3,INTEL,HD 515,CHROME OS,6Y30,0.9,1862.0,688.0,DUAL-CORE,1.0,ASUS
60,28330,"HP 15.6"" HD 2019 NEW TOUCH-SCREEN LAPTOP NOTEBOOK COMPUTER, INTEL PENTIUM QUAD-CORE N5000 (UP TO 2.7 GHZ), 8GB DDR4, 1TB HDD, BLUETOOTH, WI-FI, HDMI, WEBCAM, WIN 10",HP,HP,15.6,1366,768,GLOSSY,1,INTEL PENTIUM,INTEL PENTIUM SILVER N5000 1.1 GHZ (GEMINI LAKE QUAD-CORE),0.0,0,INTEL UHD 605,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.3,379.0,407.98,INTEL,PENTIUM,INTEL,UHD 605,10 HOME,N5000,1.1,2801.0,355.0,QUAD-CORE,0.0,HP
61,20740,"HP PAVILION 14"" HD NOTEBOOK , INTEL CORE I5-7200U PROCESSOR UP TO 3.10 GHZ, 8GB DDR4, 1TB HARD DRIVE, NO DVD, WEBCAM, BACKLIT KEYBOARD, BLUETOOTH, WIN 10",HP,HP PAVILION 14-BK091ST,14.0,1366,768,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-7200U 2.5 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,8,0,1000,3.63,440.0,475.0,INTEL,CORE I5,INTEL,HD 620,10 HOME,7200U,2.5,3522.0,888.0,DUAL-CORE,1.0,HP PAVILION
62,30515,"PROSTAR P950RF 15.6 INCHES FHD 144HZ, INTEL I7-9750H, RTX 2070, 32GB 2666MHZ DDR4, 500GB NVME SSD, 2TB SSHD, WINDOWS 10 HOME, THIN GAMING LAPTOP,1-YEAR WARRANTY",OTHER,PROSTAR P950RF,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2070,WINDOWS,WINDOWS 10 HOME,32,500,2500,4.6,1679.0,1799.0,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2070,10 HOME,9750H,2.6,11636.0,16632.0,HEXA-CORE,1.0,PROSTAR
63,25932,"ACER PREDATOR HELIOS 500 PH517-51-72NU GAMING LAPTOP, INTEL CORE I7-8750H, GEFORCE GTX 1070 OVERCLOCKABLE GRAPHICS, 17.3"" FULL HD 144HZ G-SYNC DISPLAY, 16GB DDR4, 256GB PCIE NVME SSD, 1TB HDD",ACER,ACER PREDATOR HELIOS 500 PH517-51,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1070,WINDOWS,WINDOWS 10 HOME,16,256,1256,8.82,1529.0,1529.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1070,10 HOME,8750H,2.2,10418.0,13557.0,HEXA-CORE,1.0,ACER PREDATOR HELIOS
64,19845,"HP CHROMEBOOK 11 G5, 11.6"", CELERON, 4GB, 16GB, X9U02UT",HP,HP CHROMEBOOK 11 G5,11.6,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N3060 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD 400,CHROME OS,CHROME OS,4,16,16,2.51,140.89,142.84,INTEL,CELERON,INTEL,HD 400,CHROME OS,N3060,1.6,759.0,329.0,DUAL-CORE,0.0,HP CHROMEBOOK
65,24838,"APPLE MACBOOK (MID 2017) 12"" LAPTOP, 226PPI, INTEL CORE M3-7Y32 DUAL-CORE, 256GB, 8GB DDR3, 802.11AC, BLUETOOTH, MACOS 10.12.5 SIERRA - SPACE GRAY (RENEWED)",APPLE,APPLE MACBOOK 2017,12.0,2304,1440,GLOSSY,0,INTEL CORE M3,INTEL CORE M3-7Y32 1.2 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 615,MACOS,MACOS HIGH SIERRA,8,256,256,2.03,799.99,899.99,INTEL,CORE M3,INTEL,HD 615,HIGH SIERRA,7Y32,1.2,2644.0,799.0,DUAL-CORE,1.0,APPLE MACBOOK
66,8067,"2016 MODEL DELL INSPIRON 15 15.6-INCH FULL HD 1920 X 1080 LED TOUCHSCREEN HIGH PERFORMANCE PREMIUM LAPTOP, INTEL CORE I5-4210U, 8GB, 1TB HDD, DVD+/-RW DRIVE, HDMI, BLUETOOTH, WIN 10 - SILVER",DELL,DELL INSPIRON,15.6,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-5200U 2.20 GHZ (5TH GEN BROADWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 4400,WINDOWS,WINDOWS 10,8,0,1000,5.3,588.0,588.0,INTEL,CORE I5,INTEL,HD 4400,10,5200U,2.20,2546.0,530.0,DUAL-CORE,1.0,DELL INSPIRON
67,22138,"2018 DELL INSPIRON 15 300015.6-INCH HD TRUELIFE LED-BACKLIT DISPLAY HIGH PERFORMANCE LAPTOP PC, INTEL CELERON N3060 DUAL CORE PROCESSOR, 4GB RAM, 500GB HDD, DVD, WIFI, BLUETOOTH, HDMI, WINDOWS 10",DELL,DELL INSPIRON 15 3000,15.6,1366,768,GLOSSY,0,INTEL CELERON,INTEL CELERON N3060 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD 400,WINDOWS,WINDOWS 10 HOME,4,0,500,5.07,378.99,379.0,INTEL,CELERON,INTEL,HD 400,10 HOME,N3060,1.6,759.0,329.0,DUAL-CORE,0.0,DELL INSPIRON
68,19613,"LENOVO YOGA 710-15 - 15.6"" FHD TOUCH-SCREEN - 7TH GEN CORE I5-7200U - 8GB RAM - 256GB SSD - BLACK",LENOVO,LENOVO YOGA 710,15.6,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-7200U 2.5 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,8,256,256,4.45,499.99,540.0,INTEL,CORE I5,INTEL,HD 620,10 HOME,7200U,2.5,3522.0,888.0,DUAL-CORE,1.0,LENOVO YOGA
69,20098,"DELL INSPIRON 13 5000 2-IN-1 - 13.3"" FHD TOUCH - 8TH GEN INTEL I5-8250U - 8GB MEMORY - 256GB SSD - INTEL UHD GRAPHICS 620 - THEORETICAL GRAY - I5379-5893GRY-PUS",DELL,DELL INSPIRON 5379,13.3,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-8250U 1.6 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,256,256,3.56,623.0,642.0,INTEL,CORE I5,INTEL,UHD 620,10 HOME,8250U,1.6,6372.0,888.0,QUAD-CORE,1.0,DELL INSPIRON
70,27886,"2019 DELL INSPIRON 15 5000 5570 INTEL CORE I7-8550U 12 GB DDR4 1TB HDD 15.6"" FULL HD TOUCHSCREEN LED SILVER LAPTOP",DELL,DELL INSPIRON 5570,15.6,1920,1080,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,12,0,1000,4.85,733.0,748.0,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,DELL INSPIRON
71,23118,"DELL GAMING LAPTOP - 15"" FHD, 8TH GEN INTEL CORE I7-8750H CPU, 16GB RAM, 256GB SSD+1TB HDD, NVIDIA GEFORCE GTX 1050TI, WINDOWS 10 HOME, BLACK - G3579-7989BLK-PUS",DELL,DELL G3 3579,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1050 TI,WINDOWS,WINDOWS 10 HOME,16,256,1256,5.57,1065.0,1099.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1050 TI,10 HOME,8750H,2.2,10418.0,6657.0,HEXA-CORE,1.0,DELL
72,25930,"MSI GS65 STEALTH-005 15.6"" RAZOR THIN BEZEL GAMING LAPTOP NVIDIA RTX 2080 8G MAX-Q, 144HZ 7MS, INTEL I7-8750H (6 CORES), 16GB, 256GB NVME SSD, TB3, PER KEY RGB, WIN10P, MATTE BLACK W/ GOLD DIAMOND CUT",MSI,MSI GS65 STEALTH,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2080 MAX-Q,WINDOWS,WINDOWS 10 PRO,16,256,256,4.19,2399.0,2799.0,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2080 MAX-Q,10 PRO,8750H,2.2,10418.0,14482.0,HEXA-CORE,1.0,MSI
73,20961,"2018 DELL INSPIRON 13.3"" 2 IN 1 FHD IPS TOUCHSCREEN BUSINESS LAPTOP/TABLET, INTEL QUAD-CORE I7-8550U 16GB DDR4 256GB SSD MAXXAUDIO BACKLIT KEYBOARD 802.11AC BLUETOOTH HDMI WEBCAM WIN 10",DELL,DELL INSPIRON 5379,13.3,1920,1080,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,16,256,256,3.72,750.0,850.0,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,DELL INSPIRON
74,25585,"HP 2019 14"" LAPTOP - INTEL CORE I3 - 8GB MEMORY - 128GB SOLID STATE DRIVE - ASH SILVER KEYBOARD FRAME (14-CF0014DX)",HP,HP 14-CF0014DX,14.0,1366,768,GLOSSY,0,INTEL CORE I3,INTEL CORE I3-7100U 2.4 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,8,128,128,3.15,328.0,339.0,INTEL,CORE I3,INTEL,HD 620,10 HOME,7100U,2.4,2806.0,888.0,DUAL-CORE,1.0,HP
75,14067,"ASUS ZENBOOK 3 12.5-INCH ULTRA-SLIM CORE I7 LIGHTWEIGHT LAPTOP [UX390UA] 16GB 2133MHZ DDR4, 512GB SSD, INTEL KABYLAKE CORE I7 7500U 2.7GHZ PROCESSOR, FINGERPRINT SENSOR, HARMAN KARDON QUAD SPEAKERS",ASUS,ASUS ZENBOOK UX390UA-XH74-BL,12.5,1920,1080,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-7500U 2.7 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10,16,512,512,2.1,1968.88,1968.88,INTEL,CORE I7,INTEL,HD 620,10,7500U,2.7,3500.0,888.0,DUAL-CORE,1.0,ASUS ZENBOOK
76,26135,"ALIENWARE 17 R5 VR READY 17.3"" LCD GAMING NOTEBOOK - INTEL CORE I7 (8TH GEN) I7-8750H HEXA-CORE (6 CORE) 2.20 GHZ - 8 GB DDR4 SDRAM - 1 TB HDD - 256 GB SSD - WINDOWS 10 HOME 64-BIT (ENGLISH) - 19",ALIENWARE,ALIENWARE 17 R5,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1060,WINDOWS,WINDOWS 10 HOME,8,256,1256,9.74,1699.0,1699.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1060,10 HOME,8750H,2.2,10418.0,10210.0,HEXA-CORE,1.0,ALIENWARE
77,26144,"LENOVO IDEAPAD 330 15.6"" HD BUSINESS LAPTOP, INTEL DUAL-CORE I3-8130U UP TO 3.4GHZ (BEAT I5-7200U), 8GB DDR4, 1TB HDD, 802.11AC, BLUETOOTH, HDMI, WINDOWS 10",LENOVO,LENOVO IDEAPAD 330,15.6,1366,768,MATTE,0,INTEL CORE I3,INTEL CORE I3-8130U 2.2 GHZ (8TH GEN KABY LAKE R DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.85,373.91,399.0,INTEL,CORE I3,INTEL,UHD 620,10 HOME,8130U,2.2,3676.0,888.0,DUAL-CORE,1.0,LENOVO IDEAPAD
